id;code;NbDoc;Pertinence;parent;lft;rgt;copie;geo;Explode 1;Explode 2;ajout;Supp
917;Virologie;3;1.48017004132271;;;;;;;;;
1989;Visites Officielles;1;2.08026027679443;;;;;;;;;oui
1469;Visualisation en relief;1;0.73040646314621;;;;;;;;;
2223;Viticulture;1;1.47217452526093;;;;;;;;;
737;Voir autrement;2;1.36733770370483;;;;;;;;;oui
4552;Volcanisme;1;1.14044642448425;;;;;;;;;
665;volcanologie;5;4.12736749649048;;;;;;;;;
2762;Vulgarisation de la science;1;1.11595118045807;;;;3068;;;;;
3068;Vulgarisation scientifique;2;2.70090568065643;;;;;;;;;
1301;Workshop;1;0.358253479003906;;;;;;;;;oui
484;Zoologie;7;5.34797239303589;;;;;;;;;
